Date,Optimal,FBIOX,FNCMX,FSEAX,FSKAX,FSPSX,FXAIX,IWM,VUG,SPY,IVV,VOO,QQQ,BND,FBND,HDV,VEU,VWO,FDHY,FDIS,ONEQ,VV,VB,HNDL,WBII,PCEF,FDIV,CEFS,YLD,INKM,IYLD,FCEF,MLTI,YYY,MDIV,HIPS,CVY,GYLD,VTI,VEA,IEFA,AGG,GLD,XLF,VNQ
2000-10-23,0.998829,1.106010,1.000000,0.811821,1.000000,1.000000,1.000000,0.986129,1.000000,0.979213,0.978316,1.000000,0.976630,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.029529,1.000000
2000-10-24,0.998884,1.134998,1.000000,0.820652,1.000000,1.000000,1.000000,0.971683,1.000000,0.972681,0.970709,1.000000,0.934844,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.055432,1.000000
2000-10-25,0.998896,1.124823,1.000000,0.822691,1.000000,1.000000,1.000000,0.950013,1.000000,0.949817,0.949954,1.000000,0.882436,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.061456,1.000000
2000-10-26,0.998871,1.132986,1.000000,0.818614,1.000000,1.000000,1.000000,0.964774,1.000000,0.952430,0.951367,1.000000,0.905099,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.027119,1.000000
2000-10-27,0.998871,1.110152,1.000000,0.818614,1.000000,1.000000,1.000000,0.965402,1.000000,0.970503,0.968427,1.000000,0.903329,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.060854,1.000000
2000-10-30,0.998744,1.092167,1.000000,0.798234,1.000000,1.000000,1.000000,0.969798,1.000000,0.979213,0.975817,1.000000,0.869865,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.099409,1.000000
2000-10-31,0.998740,1.126597,1.000000,0.797554,1.000000,1.000000,1.000000,0.994923,1.000000,0.996089,0.995485,1.000000,0.925814,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.108445,1.000000
2000-11-01,0.998875,1.158661,1.000000,0.819294,1.000000,1.000000,1.000000,0.995551,1.000000,0.992714,0.990921,1.000000,0.917847,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.103626,1.000000
2000-11-02,0.998947,1.215097,1.000000,0.830842,1.000000,1.000000,1.000000,1.019419,1.000000,0.994346,0.993747,1.000000,0.929179,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.109047,1.000000
2000-11-03,0.999011,1.208471,1.000000,0.841033,1.000000,1.000000,1.000000,1.018163,1.000000,0.994891,0.993638,1.000000,0.941219,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.106035,1.000000
2000-11-06,0.998998,1.191789,1.000000,0.838995,1.000000,1.000000,1.000000,1.010311,1.000000,1.001859,1.001245,1.000000,0.934136,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.121096,1.000000
2000-11-07,0.999074,1.202437,1.000000,0.851223,1.000000,1.000000,1.000000,1.018791,1.000000,1.001641,1.000375,1.000000,0.930595,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.117481,1.000000
2000-11-08,0.999070,1.180667,1.000000,0.850544,1.000000,1.000000,1.000000,1.000575,1.000000,0.979431,0.978968,1.000000,0.857826,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.097602,1.000000
2000-11-09,0.999070,1.152035,1.000000,0.850544,1.000000,1.000000,1.000000,0.989898,1.000000,0.975729,0.973100,1.000000,0.857649,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.105432,1.000000
2000-11-10,0.999028,1.127426,1.000000,0.843750,1.000000,1.000000,1.000000,0.964774,1.000000,0.951995,0.951258,1.000000,0.813031,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.093384,1.000000
2000-11-13,0.999028,1.016919,1.000000,0.843750,1.000000,1.000000,1.000000,0.955038,1.000000,0.944591,0.941370,1.000000,0.814271,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.067480,1.000000
2000-11-14,0.998935,1.029342,1.000000,0.828804,1.000000,1.000000,1.000000,0.977963,1.000000,0.969414,0.964733,1.000000,0.859419,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.073505,1.000000
2000-11-15,0.998926,1.071936,1.000000,0.827446,1.000000,1.000000,1.000000,0.990526,1.000000,0.972463,0.969514,1.000000,0.876771,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.065071,1.000000
2000-11-16,0.998892,1.035494,1.000000,0.822011,1.000000,1.000000,1.000000,0.961790,1.000000,0.957220,0.956692,1.000000,0.825780,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.061456,1.000000
2000-11-17,0.998892,1.007572,1.000000,0.822011,1.000000,1.000000,1.000000,0.967914,1.000000,0.952103,0.950824,1.000000,0.825248,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.053022,1.000000
2000-11-20,0.998778,0.931614,1.000000,0.803668,1.000000,1.000000,1.000000,0.942789,1.000000,0.938494,0.936154,1.000000,0.791608,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.021697,1.000000
2000-11-21,0.998778,0.950544,1.000000,0.803668,1.000000,1.000000,1.000000,0.937294,1.000000,0.943285,0.942891,1.000000,0.790369,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.024106,1.000000
2000-11-22,0.998656,0.940487,1.000000,0.783967,1.000000,1.000000,1.000000,0.917666,1.000000,0.920747,0.919745,1.000000,0.754958,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999407,1.000000
2000-11-24,0.998706,1.007927,1.000000,0.792120,1.000000,1.000000,1.000000,0.943418,1.000000,0.939583,0.935828,1.000000,0.798159,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.006636,1.000000
2000-11-27,0.998787,1.051704,1.000000,0.805027,1.000000,1.000000,1.000000,0.946087,1.000000,0.947857,0.943543,1.000000,0.788244,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.020492,1.000000
2000-11-28,0.998727,0.994558,1.000000,0.795516,1.000000,1.000000,1.000000,0.917666,1.000000,0.931526,0.931264,1.000000,0.741678,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.031336,1.000000
2000-11-29,0.998727,0.985566,1.000000,0.795516,1.000000,1.000000,1.000000,0.915153,1.000000,0.929784,0.929525,1.000000,0.713173,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.056637,1.000000
2000-11-30,0.998516,0.953147,1.000000,0.761549,1.000000,1.000000,1.000000,0.895682,1.000000,0.921727,0.920180,1.000000,0.713704,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.051818,1.000000
2000-12-01,0.998605,0.988878,1.000000,0.775815,1.000000,1.000000,1.000000,0.915781,1.000000,0.921292,0.917572,1.000000,0.725213,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.045794,1.000000
2000-12-04,0.998562,0.956342,1.000000,0.769022,1.000000,1.000000,1.000000,0.905731,1.000000,0.929131,0.926374,1.000000,0.736544,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.040974,1.000000
2000-12-05,0.998630,1.021060,1.000000,0.779891,1.000000,1.000000,1.000000,0.949698,1.000000,0.959615,0.957561,1.000000,0.800992,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.084348,1.000000
2000-12-06,0.998630,1.010648,1.000000,0.779891,1.000000,1.000000,1.000000,0.927715,1.000000,0.944264,0.943217,1.000000,0.770539,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.079529,1.000000
2000-12-07,0.998630,1.004378,1.000000,0.779891,1.000000,1.000000,1.000000,0.925203,1.000000,0.931308,0.931916,1.000000,0.753541,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.081938,1.000000
2000-12-08,0.998761,1.082939,1.000000,0.800951,1.000000,1.000000,1.000000,0.937765,1.000000,0.933486,0.935067,1.000000,0.770539,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.113263,1.000000
2000-12-11,0.998761,1.082939,1.000000,0.800951,1.000000,1.000000,1.000000,0.980476,1.000000,0.965930,0.964515,1.000000,0.842776,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.122300,1.000000
2000-12-12,0.998761,1.068623,1.000000,0.800951,1.000000,1.000000,1.000000,0.959120,1.000000,0.961793,0.957561,1.000000,0.811969,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.109047,1.000000
2000-12-13,0.998901,1.049101,1.000000,0.823370,1.000000,1.000000,1.000000,0.941260,1.000000,0.948619,0.947324,1.000000,0.778860,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.109650,1.000000
2000-12-14,0.998833,1.035021,1.000000,0.812500,1.000000,1.000000,1.000000,0.926274,1.000000,0.936534,0.934897,1.000000,0.740793,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.077722,1.000000
2000-12-15,0.998694,1.035021,1.000000,0.790082,1.000000,1.000000,1.000000,0.921227,1.000000,0.915381,0.912222,1.000000,0.723796,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.073242,1.000000
2000-12-18,0.998715,1.050402,1.000000,0.793478,1.000000,1.000000,1.000000,0.935108,1.000000,0.927612,0.921924,1.000000,0.725213,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.104684,1.000000
2000-12-19,0.998710,1.027449,1.000000,0.792799,1.000000,1.000000,1.000000,0.918703,1.000000,0.908720,0.906989,1.000000,0.669972,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.092591,1.000000
2000-12-20,0.998617,0.958826,1.000000,0.777853,1.000000,1.000000,1.000000,0.889678,1.000000,0.882400,0.881262,1.000000,0.631551,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.082312,1.000000
2000-12-21,0.998558,0.952911,1.000000,0.768342,1.000000,1.000000,1.000000,0.896618,1.000000,0.888516,0.886931,1.000000,0.635269,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.107707,1.000000
2000-12-22,0.998550,1.009584,1.000000,0.766984,1.000000,1.000000,1.000000,0.933846,1.000000,0.915163,0.914838,1.000000,0.685553,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.116777,1.000000
2000-12-26,0.998520,1.018812,1.000000,0.762228,1.000000,1.000000,1.000000,0.939209,1.000000,0.924991,0.919744,1.000000,0.689802,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.136730,1.000000
2000-12-27,0.998512,1.033365,1.000000,0.760869,1.000000,1.000000,1.000000,0.964133,1.000000,0.931762,0.931299,1.000000,0.697592,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.143985,1.000000
2000-12-28,0.998512,1.040582,1.000000,0.760869,1.000000,1.000000,1.000000,0.995051,1.000000,0.934602,0.930318,1.000000,0.696176,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.155474,1.000000
2000-12-29,0.998609,1.026976,1.000000,0.776495,1.000000,1.000000,1.000000,0.966657,1.000000,0.916910,0.916473,1.000000,0.661473,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.141567,1.000000
2001-01-02,0.998622,0.959655,1.000000,0.778533,1.000000,1.000000,1.000000,0.932899,1.000000,0.900311,0.897832,1.000000,0.605524,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.109521,1.000000
2001-01-03,0.998622,0.991481,1.000000,0.778533,1.000000,1.000000,1.000000,0.971547,1.000000,0.943557,0.942527,1.000000,0.707507,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.169381,1.000000
